,GEOID_OLD,County_x,GEOID_x,Urban
1929,37067000400,Forsyth,37067000400,1.0
1930,37067000302,Forsyth,37067000302,1.0
1931,37067000301,Forsyth,37067000301,1.0
1932,37067000200,Forsyth,37067000200,1.0
1933,37067000100,Forsyth,37067000100,1.0
1934,37065021600,Edgecombe,37065021600,0.0
1935,37065021500,Edgecombe,37065021500,0.0
1936,37065021400,Edgecombe,37065021400,0.0
1937,37065021300,Edgecombe,37065021300,0.0
1938,37065021200,Edgecombe,37065021200,1.0
1939,37065021100,Edgecombe,37065021100,0.0
1940,37065021000,Edgecombe,37065021000,1.0
1941,37065020900,Edgecombe,37065020900,1.0
1942,37065020800,Edgecombe,37065020800,0.0
1943,37065020700,Edgecombe,37065020700,0.0
1944,37065020600,Edgecombe,37065020600,0.0
1945,37065020400,Edgecombe,37065020400,1.0
1946,37065020300,Edgecombe,37065020300,1.0
1947,37065020200,Edgecombe,37065020200,1.0
1948,37063980100,Durham,37063980100,1.0
1949,37063002300,Durham,37063002300,1.0
1950,37063002200,Durham,37063002200,1.0
1951,37063002100,Durham,37063002100,0.0
1952,37063002028,Durham,37063002038,0.0
1953,37063002028,Durham,37063002037,0.0
1954,37063002027,Durham,37063002036,1.0
1955,37063002027,Durham,37063002035,1.0
1956,37063002026,Durham,37063002026,1.0
1957,37063002025,Durham,37063002025,1.0
1958,37063002024,Durham,37063002024,1.0
1959,37063002023,Durham,37063002023,1.0
1960,37063002022,Durham,37063002022,1.0
1961,37063002021,Durham,37063002021,1.0
1962,37063002020,Durham,37063002020,1.0
1963,37063002019,Durham,37063002019,1.0
1964,37063002018,Durham,37063002033,1.0
1965,37063002018,Durham,37063002034,1.0
1966,37063002017,Durham,37063002029,1.0
1967,37063002017,Durham,37063002030,1.0
1968,37063002016,Durham,37063002032,1.0
1969,37063002016,Durham,37063002031,1.0
1970,37063002015,Durham,37063002015,1.0
1971,37063002013,Durham,37063002013,1.0
1972,37063002009,Durham,37063002009,1.0
1973,37063002008,Durham,37063002008,1.0
1974,37063002007,Durham,37063002007,1.0
1975,37063001900,Durham,37063001900,0.0
1976,37063001809,Durham,37063001809,1.0
1977,37063001808,Durham,37063001808,1.0
1978,37063001807,Durham,37063001811,1.0
1979,37063001807,Durham,37063001810,1.0
1980,37063001806,Durham,37063001806,1.0
1981,37063001802,Durham,37063001802,1.0
1982,37063001801,Durham,37063001801,0.0
1983,37063001711,Durham,37063001711,1.0
1984,37063001710,Durham,37063001710,1.0
1985,37063001709,Durham,37063001709,0.0
1986,37063001708,Durham,37063001708,1.0
1987,37063001707,Durham,37063001712,1.0
1988,37063001707,Durham,37063001713,1.0
1989,37063001706,Durham,37063001706,1.0
1990,37063001705,Durham,37063001705,1.0
1991,37063001604,Durham,37063001604,1.0
1992,37063001603,Durham,37063001603,1.0
1993,37063001601,Durham,37063001601,1.0
1994,37063001503,Durham,37063001503,1.0
1995,37063001502,Durham,37063001504,1.0
1996,37063001502,Durham,37063001505,1.0
1997,37063001501,Durham,37063001501,1.0
1998,37063001400,Durham,37063001400,1.0
1999,37063001304,Durham,37063001304,1.0
2000,37063001303,Durham,37063001303,1.0
2001,37063001301,Durham,37063001301,1.0
2002,37063001100,Durham,37063001100,1.0
2003,37063001002,Durham,37063001002,1.0
2004,37063001001,Durham,37063001001,1.0
2005,37063000900,Durham,37063000900,1.0
2006,37063000700,Durham,37063000700,1.0
2007,37063000600,Durham,37063000600,1.0
2008,37063000500,Durham,37063000500,1.0
2009,37063000402,Durham,37063000402,1.0
2010,37063000401,Durham,37063000401,1.0
2011,37063000302,Durham,37063000302,1.0
2012,37063000301,Durham,37063000301,1.0
2013,37063000200,Durham,37063000200,1.0
2014,37063000102,Durham,37063000102,1.0
2015,37063000101,Durham,37063000101,1.0
2016,37061090802,Duplin,37061090804,0.0
2017,37061090802,Duplin,37061090803,0.0
2018,37061090801,Duplin,37061090801,0.0
2019,37061090702,Duplin,37061090706,1.0
2020,37061090702,Duplin,37061090705,1.0
2021,37061090701,Duplin,37061090704,0.0
2022,37061090701,Duplin,37061090703,0.0
2023,37061090600,Duplin,37061090600,0.0
2024,37061090502,Duplin,37061090505,0.0
2025,37061090502,Duplin,37061090506,0.0
2026,37061090501,Duplin,37061090503,0.0
2027,37061090501,Duplin,37061090504,0.0
2028,37061090400,Duplin,37061090402,0.0
2029,37061090400,Duplin,37061090401,0.0
2030,37061090300,Duplin,37061090301,1.0
2031,37061090300,Duplin,37061090302,1.0
2032,37061090200,Duplin,37061090202,0.0
2033,37061090200,Duplin,37061090201,0.0
2034,37061090100,Duplin,37061090103,0.0
2035,37061090100,Duplin,37061090102,0.0
2036,37061090100,Duplin,37061090101,0.0
2037,37059080700,Davie,37059080702,0.0
2038,37059080700,Davie,37059080701,0.0
2039,37059080600,Davie,37059080600,1.0
2040,37059080500,Davie,37059080500,1.0
2041,37059080400,Davie,37059080400,0.0
2042,37059080300,Davie,37059080301,1.0
2043,37059080300,Davie,37059080302,1.0
2044,37059080200,Davie,37059080200,0.0
2045,37059080100,Davie,37059080101,0.0
2046,37059080100,Davie,37059080102,0.0
2047,37057062002,Davidson,37057062002,0.0
2048,37057062001,Davidson,37057062001,0.0
2049,37057061902,Davidson,37057061902,0.0
2050,37057061901,Davidson,37057061904,0.0
2051,37057061901,Davidson,37057061903,0.0
2052,37057061804,Davidson,37057061808,0.0
2053,37057061804,Davidson,37057061807,0.0
2054,37057061803,Davidson,37057061803,0.0
2055,37057061802,Davidson,37057061805,0.0
2056,37057061802,Davidson,37057061806,0.0
2057,37057061703,Davidson,37057061703,0.0
2058,37057061702,Davidson,37057061704,0.0
2059,37057061702,Davidson,37057061705,0.0
2060,37057061701,Davidson,37057061701,1.0
2061,37057061600,Davidson,37057061600,1.0
2062,37057061500,Davidson,37057061502,1.0
2063,37057061500,Davidson,37057061501,1.0
2064,37057061400,Davidson,37057061400,1.0
2065,37057061300,Davidson,37057061300,1.0
2066,37057061202,Davidson,37057061202,0.0
2067,37057061201,Davidson,37057061203,1.0
2068,37057061201,Davidson,37057061204,1.0
2069,37057061100,Davidson,37057061102,1.0
2070,37057061100,Davidson,37057061101,1.0
2071,37057061000,Davidson,37057061000,1.0
2072,37057060900,Davidson,37057060900,1.0
2073,37057060800,Davidson,37057060800,1.0
2074,37057060700,Davidson,37057060700,1.0
2075,37057060602,Davidson,37057060602,0.0
2076,37057060601,Davidson,37057060601,0.0
2077,37057060500,Davidson,37057060500,0.0
2078,37057060400,Davidson,37057060400,1.0
2079,37057060304,Davidson,37057060304,0.0
2080,37057060303,Davidson,37057060303,0.0
2081,37057060302,Davidson,37057060302,1.0
2082,37057060301,Davidson,37057060301,1.0
2083,37057060203,Davidson,37057060203,1.0
2084,37057060202,Davidson,37057060202,1.0
2085,37057060201,Davidson,37057060201,0.0
2086,37057060102,Davidson,37057060104,0.0
2087,37057060102,Davidson,37057060103,0.0
2088,37057060101,Davidson,37057060101,1.0
2089,37055970602,Dare,37055970602,0.0
2090,37055970601,Dare,37055970601,1.0
2091,37055970502,Dare,37055970502,0.0
2092,37055970501,Dare,37055970501,0.0
2093,37055970400,Dare,37055970400,1.0
2094,37055970300,Dare,37055970302,1.0
2095,37055970300,Dare,37055970301,1.0
2096,37055970200,Dare,37055970200,1.0
2097,37055970102,Dare,37055970102,0.0
2098,37055970101,Dare,37055970101,1.0
2099,37053110402,Currituck,37053110403,0.0
2100,37053110402,Currituck,37053110404,0.0
2101,37053110401,Currituck,37053110401,0.0
2102,37053110302,Currituck,37053110302,0.0
2103,37053110301,Currituck,37053110301,0.0
2104,37053110200,Currituck,37053110201,0.0
2105,37053110200,Currituck,37053110202,0.0
2106,37053110102,Currituck,37053110102,0.0
2107,37053110101,Currituck,37053110101,0.0
2108,37051980200,Cumberland,37051980200,0.0
2109,37051980100,Cumberland,37051980100,
2110,37051003800,Cumberland,37051003800,1.0
2111,37051003700,Cumberland,37051003700,0.0
2112,37051003600,Cumberland,37051003601,0.0
2113,37051003600,Cumberland,37051003602,0.0
2114,37051003500,Cumberland,37051003502,1.0
2115,37051003500,Cumberland,37051003501,1.0
2116,37051003408,Cumberland,37051003408,1.0
2117,37051003407,Cumberland,37051003410,1.0
2118,37051003404,Cumberland,37051003404,1.0
2119,37051003403,Cumberland,37051003403,1.0
2120,37051003402,Cumberland,37051003409,1.0
2121,37051003401,Cumberland,37051003401,1.0
2122,37051003314,Cumberland,37051003314,1.0
2123,37051003313,Cumberland,37051003313,1.0
2124,37051003312,Cumberland,37051003312,1.0
2125,37051003311,Cumberland,37051003311,1.0
2126,37051003310,Cumberland,37051003310,1.0
2127,37051003309,Cumberland,37051003318,1.0
2128,37051003309,Cumberland,37051003317,1.0
2129,37051003307,Cumberland,37051003307,1.0
2130,37051003305,Cumberland,37051003315,1.0
2131,37051003305,Cumberland,37051003316,1.0
2132,37051003304,Cumberland,37051003304,1.0
2133,37051003302,Cumberland,37051003302,1.0
2134,37051003205,Cumberland,37051003205,1.0
2135,37051003204,Cumberland,37051003208,1.0
2136,37051003204,Cumberland,37051003209,1.0
2137,37051003203,Cumberland,37051003203,1.0
2138,37051003201,Cumberland,37051003206,1.0
2139,37051003201,Cumberland,37051003207,1.0
2140,37051003104,Cumberland,37051003106,1.0
2141,37051003104,Cumberland,37051003105,1.0
2142,37051003103,Cumberland,37051003103,1.0
2143,37051003102,Cumberland,37051003102,1.0
2144,37051003002,Cumberland,37051003002,0.0
2145,37051003001,Cumberland,37051003004,0.0
2146,37051003001,Cumberland,37051003003,0.0
2147,37051002900,Cumberland,37051002900,0.0
2148,37051002800,Cumberland,37051002802,0.0
2149,37051002800,Cumberland,37051002801,0.0
2150,37051002700,Cumberland,37051002702,0.0
2151,37051002700,Cumberland,37051002701,0.0
2152,37051002600,Cumberland,37051002600,0.0
2153,37051002504,Cumberland,37051002504,1.0
2154,37051002503,Cumberland,37051002503,1.0
2155,37051002502,Cumberland,37051002505,1.0
2156,37051002502,Cumberland,37051002506,1.0
2157,37051002501,Cumberland,37051002501,1.0
2158,37051002402,Cumberland,37051002402,1.0
2159,37051002401,Cumberland,37051002401,1.0
2160,37051002300,Cumberland,37051002302,1.0
2161,37051002300,Cumberland,37051002301,1.0
2162,37051002200,Cumberland,37051002200,1.0
2163,37051002100,Cumberland,37051002100,1.0
2164,37051002002,Cumberland,37051002002,1.0
2165,37051002001,Cumberland,37051002001,1.0
2166,37051001903,Cumberland,37051001903,1.0
2167,37051001902,Cumberland,37051001902,1.0
2168,37051001901,Cumberland,37051001901,1.0
2169,37051001800,Cumberland,37051001800,1.0
2170,37051001700,Cumberland,37051001701,1.0
2171,37051001700,Cumberland,37051001702,1.0
2172,37051001604,Cumberland,37051001604,1.0
2173,37051001603,Cumberland,37051001603,1.0
2174,37051001601,Cumberland,37051001606,1.0
2175,37051001601,Cumberland,37051001605,1.0
2176,37051001500,Cumberland,37051001500,1.0
2177,37051001400,Cumberland,37051001402,0.0
2178,37051001400,Cumberland,37051001401,0.0
2179,37051001200,Cumberland,37051001200,1.0
2180,37051001100,Cumberland,37051001100,1.0
2181,37051001000,Cumberland,37051001000,1.0
2182,37051000900,Cumberland,37051000900,1.0
2183,37051000800,Cumberland,37051000800,1.0
2184,37051000702,Cumberland,37051000702,1.0
2185,37051000701,Cumberland,37051000701,1.0
2186,37051000600,Cumberland,37051000600,1.0
2187,37051000500,Cumberland,37051000500,1.0
2188,37051000200,Cumberland,37051000200,1.0
2189,37049961303,Craven,37049961303,0.0
2190,37049961302,Craven,37049961302,1.0
2191,37049961301,Craven,37049961301,1.0
2192,37049961202,Craven,37049961202,1.0
2193,37049961201,Craven,37049961201,1.0
2194,37049961100,Craven,37049961102,1.0
2195,37049961100,Craven,37049961101,1.0
2196,37049961002,Craven,37049961002,1.0
2197,37049961001,Craven,37049961004,1.0
2198,37049961001,Craven,37049961003,1.0
2199,37049960900,Craven,37049960900,1.0
2200,37049960800,Craven,37049960800,1.0
2201,37049960700,Craven,37049960700,1.0
2202,37049960600,Craven,37049960600,1.0
2203,37049960500,Craven,37049960501,0.0
2204,37049960500,Craven,37049960502,0.0
2205,37049960404,Craven,37049960404,0.0
2206,37049960403,Craven,37049960403,1.0
2207,37049960402,Craven,37049960402,1.0
2208,37049960401,Craven,37049960401,0.0
2209,37049960300,Craven,37049960301,0.0
2210,37049960300,Craven,37049960302,0.0
2211,37049960200,Craven,37049960201,0.0
2212,37049960200,Craven,37049960202,0.0
2213,37049960102,Craven,37049960102,0.0
2214,37049960101,Craven,37049960101,1.0
2215,37047931300,Columbus,37047931301,0.0
2216,37047931300,Columbus,37047931302,0.0
2217,37047931200,Columbus,37047931201,0.0
2218,37047931200,Columbus,37047931202,0.0
2219,37047931100,Columbus,37047931100,0.0
2220,37047931000,Columbus,37047931000,1.0
2221,37047930900,Columbus,37047930900,0.0
2222,37047930800,Columbus,37047930800,0.0
2223,37047930700,Columbus,37047930700,0.0
2224,37047930600,Columbus,37047930600,0.0
2225,37047930500,Columbus,37047930500,0.0
2226,37047930400,Columbus,37047930400,0.0
2227,37047930300,Columbus,37047930300,0.0
2228,37047930200,Columbus,37047930200,0.0
2229,37047930100,Columbus,37047930100,0.0
2230,37045951602,Cleveland,37045951602,1.0
2231,37045951601,Cleveland,37045951601,0.0
2232,37045951503,Cleveland,37045951503,0.0
2233,37045951502,Cleveland,37045951502,0.0
2234,37045951501,Cleveland,37045951501,1.0
2235,37045951400,Cleveland,37045951400,0.0
2236,37045951300,Cleveland,37045951300,0.0
2237,37045951200,Cleveland,37045951200,1.0
2238,37045951100,Cleveland,37045951100,1.0
2239,37045951000,Cleveland,37045951000,1.0
2240,37045950900,Cleveland,37045950900,1.0
2241,37045950800,Cleveland,37045950800,0.0
2242,37045950700,Cleveland,37045950701,1.0
2243,37045950700,Cleveland,37045950702,1.0
2244,37045950602,Cleveland,37045950603,0.0
2245,37045950602,Cleveland,37045950604,0.0
2246,37045950601,Cleveland,37045950601,0.0
2247,37045950500,Cleveland,37045950500,1.0
2248,37045950400,Cleveland,37045950400,1.0
2249,37045950302,Cleveland,37045950302,0.0
2250,37045950301,Cleveland,37045950301,0.0
2251,37045950200,Cleveland,37045950200,0.0
2252,37045950102,Cleveland,37045950102,0.0
2253,37045950101,Cleveland,37045950101,0.0
2254,37043950200,Clay,37043950202,0.0
2255,37043950200,Clay,37043950201,0.0
2256,37043950100,Clay,37043950102,0.0
2257,37043950100,Clay,37043950101,0.0
2258,37041930200,Chowan,37041930202,0.0
2259,37041930200,Chowan,37041930201,0.0
2260,37041930102,Chowan,37041930102,0.0
2261,37041930101,Chowan,37041930101,1.0
2262,37039930602,Cherokee,37039930605,0.0
2263,37039930602,Cherokee,37039930606,0.0
2264,37039930601,Cherokee,37039930604,0.0
2265,37039930601,Cherokee,37039930603,0.0
2266,37039930500,Cherokee,37039930502,0.0
2267,37039930500,Cherokee,37039930501,0.0
2268,37039930400,Cherokee,37039930401,0.0
2269,37039930400,Cherokee,37039930402,0.0
2270,37039930300,Cherokee,37039930300,0.0
2271,37039930200,Cherokee,37039930200,0.0
2272,37039930100,Cherokee,37039930102,0.0
2273,37039930100,Cherokee,37039930101,0.0
2274,37037020800,Chatham,37037020802,0.0
2275,37037020800,Chatham,37037020801,0.0
2276,37037020800,Chatham,37037020803,0.0
2277,37037020702,Chatham,37037020702,0.0
2278,37037020701,Chatham,37037020704,0.0
2279,37037020701,Chatham,37037020703,0.0
2280,37037020600,Chatham,37037020600,0.0
2281,37037020500,Chatham,37037020500,0.0
2282,37037020402,Chatham,37037020402,1.0
2283,37037020401,Chatham,37037020401,1.0
2284,37037020300,Chatham,37037020300,0.0
2285,37037020200,Chatham,37037020202,0.0
2286,37037020200,Chatham,37037020201,0.0
2287,37037020200,Chatham,37037020203,0.0
2288,37037020106,Chatham,37037020107,0.0
2289,37037020106,Chatham,37037020108,0.0
2290,37037020105,Chatham,37037020105,0.0
2291,37037020104,Chatham,37037020104,0.0
2292,37037020103,Chatham,37037020103,1.0
2293,37035011802,Catawba,37035011802,0.0
2294,37035011801,Catawba,37035011801,1.0
2295,37035011702,Catawba,37035011702,0.0
2296,37035011701,Catawba,37035011701,1.0
2297,37035011602,Catawba,37035011602,0.0
2298,37035011601,Catawba,37035011601,0.0
2299,37035011504,Catawba,37035011505,0.0
2300,37035011504,Catawba,37035011506,0.0
2301,37035011503,Catawba,37035011503,0.0
2302,37035011501,Catawba,37035011501,0.0
2303,37035011402,Catawba,37035011402,0.0
2304,37035011401,Catawba,37035011401,0.0
2305,37035011300,Catawba,37035011300,1.0
2306,37035011200,Catawba,37035011200,1.0
2307,37035011102,Catawba,37035011102,1.0
2308,37035011101,Catawba,37035011101,1.0
2309,37035011000,Catawba,37035011000,1.0
2310,37035010900,Catawba,37035010900,1.0
2311,37035010700,Catawba,37035010700,1.0
2312,37035010600,Catawba,37035010600,1.0
2313,37035010502,Catawba,37035010502,1.0
2314,37035010501,Catawba,37035010501,1.0
2315,37035010402,Catawba,37035010402,1.0
2316,37035010401,Catawba,37035010404,1.0
2317,37035010401,Catawba,37035010403,1.0
2318,37035010304,Catawba,37035010304,1.0
2319,37035010303,Catawba,37035010303,1.0
2320,37035010302,Catawba,37035010302,1.0
2321,37035010301,Catawba,37035010301,1.0
2322,37035010202,Catawba,37035010203,0.0
2323,37035010202,Catawba,37035010204,0.0
2324,37035010201,Catawba,37035010201,1.0
2325,37035010102,Catawba,37035010102,1.0
2326,37035010101,Catawba,37035010101,0.0
2327,37033930600,Caswell,37033930600,0.0
2328,37033930500,Caswell,37033930500,0.0
2329,37033930400,Caswell,37033930400,0.0
2330,37033930300,Caswell,37033930300,0.0
2331,37033930200,Caswell,37033930200,0.0
2332,37033930100,Caswell,37033930100,0.0
2333,37031980100,Carteret,37031980100,
2334,37031971102,Carteret,37031971103,0.0
2335,37031971002,Carteret,37031971003,1.0
2336,37031970903,Carteret,37031970903,1.0
2337,37031970902,Carteret,37031970904,1.0
2338,37031970805,Carteret,37031970805,0.0
2339,37031970804,Carteret,37031970804,1.0
2340,37031970802,Carteret,37031970806,0.0
2341,37031970801,Carteret,37031970801,0.0
2342,37031970704,Carteret,37031970704,0.0
2343,37031970703,Carteret,37031970703,1.0
2344,37031970702,Carteret,37031970702,0.0
2345,37031970701,Carteret,37031970701,0.0
2346,37031970604,Carteret,37031970606,1.0
2347,37031970603,Carteret,37031970603,1.0
2348,37031970602,Carteret,37031970602,1.0
2349,37031970601,Carteret,37031970601,1.0
2350,37031970504,Carteret,37031970504,1.0
2351,37031970503,Carteret,37031970503,1.0
2352,37031970502,Carteret,37031970502,1.0
2353,37031970501,Carteret,37031970501,0.0
2354,37031970403,Carteret,37031970403,1.0
2355,37031970402,Carteret,37031970402,1.0
2356,37031970401,Carteret,37031970401,1.0
2357,37031970304,Carteret,37031970304,1.0
2358,37031970302,Carteret,37031970305,1.0
2359,37031970301,Carteret,37031970301,0.0
2360,37031970200,Carteret,37031970200,0.0
2361,37031970103,Carteret,37031970103,0.0
2362,37031970102,Carteret,37031970102,0.0
2363,37031970101,Carteret,37031970101,0.0
2364,37029950102,Camden,37029950102,0.0
2365,37029950101,Camden,37029950101,0.0
2366,37027031403,Caldwell,37027031403,1.0
2367,37027031402,Caldwell,37027031402,1.0
2368,37027031401,Caldwell,37027031401,0.0
2369,37027031300,Caldwell,37027031302,0.0
2370,37027031300,Caldwell,37027031301,0.0
2371,37027031202,Caldwell,37027031202,0.0
2372,37027031201,Caldwell,37027031201,0.0
2373,37027031100,Caldwell,37027031100,0.0
2374,37027031000,Caldwell,37027031000,0.0
2375,37027030900,Caldwell,37027030900,0.0
2376,37027030800,Caldwell,37027030802,1.0
2377,37027030800,Caldwell,37027030801,1.0
2378,37027030700,Caldwell,37027030700,1.0
2379,37027030600,Caldwell,37027030600,1.0
2380,37027030500,Caldwell,37027030500,1.0
2381,37027030400,Caldwell,37027030400,1.0
2382,37027030300,Caldwell,37027030300,1.0
2383,37027030200,Caldwell,37027030200,0.0
2384,37027030100,Caldwell,37027030100,1.0
2385,37025042604,Cabarrus,37025042604,1.0
2386,37025042603,Cabarrus,37025042603,1.0
2387,37025042602,Cabarrus,37025042602,1.0
2388,37025042601,Cabarrus,37025042601,1.0
2389,37025042504,Cabarrus,37025042504,1.0
2390,37025042503,Cabarrus,37025042503,1.0
2391,37025042502,Cabarrus,37025042502,1.0
2392,37025042501,Cabarrus,37025042501,1.0
2393,37025042402,Cabarrus,37025042402,1.0
2394,37025042401,Cabarrus,37025042401,1.0
2395,37025042300,Cabarrus,37025042300,1.0
2396,37025042200,Cabarrus,37025042202,1.0
2397,37025042200,Cabarrus,37025042201,1.0
2398,37025042102,Cabarrus,37025042102,1.0
2399,37025042101,Cabarrus,37025042101,1.0
2400,37025042000,Cabarrus,37025042000,1.0
2401,37025041902,Cabarrus,37025041902,1.0
2402,37025041901,Cabarrus,37025041901,1.0
2403,37025041702,Cabarrus,37025041702,0.0
2404,37025041701,Cabarrus,37025041701,0.0
2405,37025041602,Cabarrus,37025041602,0.0
2406,37025041601,Cabarrus,37025041604,0.0
2407,37025041601,Cabarrus,37025041603,0.0
2408,37025041503,Cabarrus,37025041503,0.0
2409,37025041502,Cabarrus,37025041507,0.0
2410,37025041502,Cabarrus,37025041506,0.0
2411,37025041501,Cabarrus,37025041504,1.0
2412,37025041501,Cabarrus,37025041505,1.0
2413,37025041303,Cabarrus,37025041306,1.0
2414,37025041303,Cabarrus,37025041307,1.0
2415,37025041302,Cabarrus,37025041304,1.0
2416,37025041302,Cabarrus,37025041305,1.0
2417,37025041301,Cabarrus,37025041301,0.0
2418,37025041200,Cabarrus,37025041201,0.0
2419,37025041200,Cabarrus,37025041202,0.0
2420,37025041100,Cabarrus,37025041100,1.0
2421,37025041000,Cabarrus,37025041001,1.0
2422,37025041000,Cabarrus,37025041002,1.0
2423,37025040900,Cabarrus,37025040900,1.0
2424,37025040800,Cabarrus,37025040800,1.0
2425,37025040703,Cabarrus,37025040703,1.0
2426,37025040702,Cabarrus,37025040704,1.0
2427,37025040702,Cabarrus,37025040705,1.0
2428,37025040701,Cabarrus,37025040701,1.0
2429,37025040600,Cabarrus,37025040600,0.0
2430,37025040500,Cabarrus,37025040501,1.0
2431,37025040500,Cabarrus,37025040502,1.0
2432,37023021400,Burke,37023021400,1.0
2433,37023021302,Burke,37023021302,0.0
2434,37023021301,Burke,37023021301,1.0
2435,37023021203,Burke,37023021203,0.0
2436,37023021202,Burke,37023021202,0.0
2437,37023021201,Burke,37023021201,0.0
2438,37023021100,Burke,37023021100,1.0
2439,37023021000,Burke,37023021000,0.0
2440,37023020900,Burke,37023020902,1.0
2441,37023020900,Burke,37023020901,1.0
2442,37023020802,Burke,37023020802,1.0
2443,37023020801,Burke,37023020801,1.0
2444,37023020600,Burke,37023020600,1.0
2445,37023020500,Burke,37023020500,1.0
2446,37023020302,Burke,37023020304,0.0
2447,37023020302,Burke,37023020303,0.0
2448,37023020301,Burke,37023020301,0.0
2449,37023020202,Burke,37023020202,0.0
2450,37023020201,Burke,37023020203,0.0
2451,37023020201,Burke,37023020204,0.0
2452,37023020100,Burke,37023020100,0.0
2453,37021003205,Buncombe,37021003205,0.0
2454,37021003204,Buncombe,37021003204,0.0
2455,37021003203,Buncombe,37021003203,1.0
2456,37021003202,Buncombe,37021003202,0.0
2457,37021003201,Buncombe,37021003201,1.0
2458,37021003104,Buncombe,37021003107,1.0
2459,37021003104,Buncombe,37021003108,1.0
2460,37021003103,Buncombe,37021003103,0.0
2461,37021003102,Buncombe,37021003105,1.0
2462,37021003102,Buncombe,37021003106,1.0
2463,37021003002,Buncombe,37021003002,1.0
2464,37021003001,Buncombe,37021003003,0.0
2465,37021003001,Buncombe,37021003004,0.0
2466,37021002900,Buncombe,37021002900,0.0
2467,37021002804,Buncombe,37021002804,1.0
2468,37021002803,Buncombe,37021002803,1.0
2469,37021002703,Buncombe,37021002705,0.0
2470,37021002703,Buncombe,37021002704,0.0
2471,37021002702,Buncombe,37021002702,1.0
2472,37021002701,Buncombe,37021002701,1.0
2473,37021002607,Buncombe,37021002607,1.0
2474,37021002606,Buncombe,37021002606,0.0
2475,37021002605,Buncombe,37021002609,0.0
2476,37021002605,Buncombe,37021002608,0.0
2477,37021002604,Buncombe,37021002604,0.0
2478,37021002603,Buncombe,37021002603,0.0
2479,37021002506,Buncombe,37021002506,1.0
2480,37021002505,Buncombe,37021002505,1.0
2481,37021002504,Buncombe,37021002504,0.0
2482,37021002503,Buncombe,37021002503,1.0
2483,37021002402,Buncombe,37021002402,0.0
2484,37021002401,Buncombe,37021002401,0.0
2485,37021002302,Buncombe,37021002306,0.0
2486,37021002302,Buncombe,37021002305,0.0
2487,37021002301,Buncombe,37021002303,1.0
2488,37021002301,Buncombe,37021002304,1.0
2489,37021002206,Buncombe,37021002206,0.0
2490,37021002205,Buncombe,37021002205,1.0
2491,37021002204,Buncombe,37021002204,1.0
2492,37021002203,Buncombe,37021002203,1.0
2493,37021002102,Buncombe,37021002102,1.0
2494,37021002101,Buncombe,37021002101,1.0
2495,37021002000,Buncombe,37021002000,1.0
2496,37021001900,Buncombe,37021001900,1.0
2497,37021001802,Buncombe,37021001802,1.0
2498,37021001801,Buncombe,37021001801,1.0
2499,37021001700,Buncombe,37021001700,1.0
2500,37021001600,Buncombe,37021001601,1.0
2501,37021001600,Buncombe,37021001602,1.0
2502,37021001500,Buncombe,37021001500,1.0
2503,37021001400,Buncombe,37021001402,1.0
2504,37021001400,Buncombe,37021001401,1.0
2505,37021001300,Buncombe,37021001300,1.0
2506,37021001200,Buncombe,37021001200,1.0
2507,37021001100,Buncombe,37021001100,1.0
2508,37021001000,Buncombe,37021001000,1.0
2509,37021000900,Buncombe,37021000900,1.0
2510,37021000800,Buncombe,37021000800,1.0
2511,37021000700,Buncombe,37021000700,1.0
2512,37021000600,Buncombe,37021000600,1.0
2513,37021000500,Buncombe,37021000500,1.0
2514,37021000400,Buncombe,37021000400,1.0
2515,37021000300,Buncombe,37021000300,1.0
2516,37021000200,Buncombe,37021000200,1.0
2517,37021000100,Buncombe,37021000100,1.0
2518,37019020603,Brunswick,37019020603,0.0
2519,37019020602,Brunswick,37019020602,0.0
2520,37019020601,Brunswick,37019020601,0.0
2521,37019020512,Brunswick,37019020512,1.0
2522,37019020511,Brunswick,37019020511,1.0
2523,37019020510,Brunswick,37019020510,1.0
2524,37019020509,Brunswick,37019020518,0.0
2525,37019020509,Brunswick,37019020517,0.0
2526,37019020508,Brunswick,37019020508,0.0
2527,37019020507,Brunswick,37019020516,1.0
2528,37019020507,Brunswick,37019020515,1.0
2529,37019020506,Brunswick,37019020513,1.0
2530,37019020506,Brunswick,37019020514,1.0
2531,37019020505,Brunswick,37019020505,0.0
2532,37019020504,Brunswick,37019020504,1.0
2533,37019020405,Brunswick,37019020405,0.0
2534,37019020404,Brunswick,37019020404,0.0
2535,37019020403,Brunswick,37019020408,0.0
2536,37019020403,Brunswick,37019020409,0.0
2537,37019020402,Brunswick,37019020407,0.0
2538,37019020402,Brunswick,37019020406,0.0
2539,37019020310,Brunswick,37019020316,1.0
2540,37019020310,Brunswick,37019020315,1.0
2541,37019020309,Brunswick,37019020314,1.0
2542,37019020309,Brunswick,37019020313,1.0
2543,37019020308,Brunswick,37019020308,1.0
2544,37019020307,Brunswick,37019020307,0.0
2545,37019020306,Brunswick,37019020306,1.0
2546,37019020305,Brunswick,37019020305,0.0
2547,37019020304,Brunswick,37019020304,0.0
2548,37019020303,Brunswick,37019020312,0.0
2549,37019020303,Brunswick,37019020311,0.0
2550,37019020204,Brunswick,37019020204,1.0
2551,37019020203,Brunswick,37019020203,0.0
2552,37019020202,Brunswick,37019020206,0.0
2553,37019020202,Brunswick,37019020205,0.0
